x ,y, z, class, r, g, b
2.655526e+01, 1.166235e+01, 1.667175e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.782601e+01, 2.485489e+01, 2.346275e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.829128e+00, -2.039006e+01, -1.375132e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-9.758887e+00, -1.995254e+01, 3.957286e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.326985e+00, -2.200755e+01, 1.804125e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-4.619089e+00, -2.126764e+01, 2.280292e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.607402e+01, 1.397860e+01, 1.694897e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.929017e+00, -2.056085e+01, 4.004473e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.376442e+01, -2.031844e+01, -5.535558e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.743064e+00, -1.838710e+01, 1.125750e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.654215e+00, -1.769852e+01, -1.044090e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-4.736122e+00, -2.101470e+01, 3.386101e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.842468e+00, -1.915968e+01, 2.106762e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.145214e+00, -1.956088e+01, 2.752681e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.519462e+01, 2.272814e+01, 4.450258e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.580272e+00, -1.875660e+01, 3.297297e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.657434e+01, 1.981000e+01, 5.509989e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-5.758430e+00, -2.104736e+01, -9.985338e-01, 1.100000e+01, 1.280000e+02, 0.000000e+00, 1.280000e+02
-3.935638e+00, -1.880223e+01, 2.452352e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.480557e+00, -1.883587e+01, 1.562966e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-4.836475e+00, -1.925938e+01, 2.441714e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.785441e+00, -1.963689e+01, 1.128540e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.058988e+00, -2.605034e+01, 1.564028e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.942502e+00, -2.053514e+01, -9.034400e-02, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.822667e+01, 2.507904e+01, 3.414923e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-1.183753e+01, -1.882190e+01, -4.760280e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.654824e+00, -1.835482e+01, 2.958727e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.735897e+00, 3.226791e+01, 4.647980e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-6.138180e+00, 3.112774e+01, 4.807081e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-5.925057e+00, -1.925648e+01, -1.570737e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.341329e+01, 2.369157e+01, 3.937184e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-5.709409e+00, -1.970938e+01, -1.039335e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.054316e+00, -2.014404e+01, 9.351350e-02, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-2.507633e+00, -1.783951e+01, 4.370627e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.412274e+00, -1.923428e+01, 2.480850e+00, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-5.697244e+00, -1.956972e+01, 4.398594e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.621551e+01, -2.601727e+01, 2.779799e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.543885e+00, -1.672695e+01, 2.901045e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.713900e+00, -1.929436e+01, 2.369872e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.993963e+01, -2.295629e+00, 3.058283e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-3.929363e+00, -1.885257e+01, 3.487331e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.411073e+00, -2.064314e+01, -3.200808e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.732552e+00, -1.801182e+01, 5.549344e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.940552e+00, -2.040460e+01, -5.449522e-01, 1.100000e+01, 1.280000e+02, 0.000000e+00, 1.280000e+02
-7.760870e+00, -2.060584e+01, -2.151337e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.660036e+01, 2.839942e+01, 5.823887e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.913824e+00, -1.985004e+01, 3.097665e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-6.232940e+00, -1.788867e+01, 5.134726e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.747290e+00, -1.930756e+01, 9.338060e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.993558e+00, -1.806765e+01, 1.003174e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.780901e+01, 2.714133e+01, 4.596698e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
6.320185e+00, -1.311949e+01, 7.985427e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-4.404061e+00, -1.967299e+01, 3.970701e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.634614e+00, -1.941945e+01, 3.040978e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
5.761585e+00, -5.496886e+00, -5.663574e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-3.245232e+00, -1.674622e+01, 1.041072e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
1.532245e+01, 2.489011e+01, 4.639932e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
2.712751e+01, 1.496665e+01, 1.529209e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-1.793332e+00, -1.659934e+01, 2.095891e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-6.222860e+00, -1.739617e+01, 3.489418e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.456098e+01, 2.260315e+01, 7.563044e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-1.008731e+00, -1.680897e+01, 1.684157e+00, 1.600000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-3.730822e+00, -1.821379e+01, 2.346217e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-2.851714e+00, -1.701664e+01, 5.778488e-02, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.559691e+01, 1.553300e+01, 1.543008e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-2.549107e+00, -1.733563e+01, 1.811282e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.202883e+00, -1.860731e+01, 7.537589e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.195464e+00, -1.951358e+01, 5.172227e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.595859e+00, -1.855806e+01, 2.813523e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.355988e+00, 3.654547e+01, 7.305225e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
6.849582e-01, -2.434659e+01, 1.207732e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.106318e+01, -2.397539e+01, 1.218965e+01, 8.000000e+00, 0.000000e+00, 1.280000e+02, 0.000000e+00
1.110758e+01, 2.416080e+01, 5.499439e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.283092e+01, 2.408458e+01, 3.817221e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-8.814089e+00, -1.938113e+01, -2.382413e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.542407e+00, -1.710426e+01, 1.727436e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.497779e+01, 2.475851e+01, 3.561739e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-8.200974e+00, -1.859493e+01, -1.559813e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.825219e+00, -1.952819e+01, 3.106822e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.048446e+01, -1.775746e+01, -2.550862e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-8.695753e+00, -1.914449e+01, 4.670951e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.839159e+00, -1.877772e+01, 4.481160e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.526525e+00, -1.672589e+01, -7.369652e-02, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-3.643831e+00, -1.742099e+01, 1.933574e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.375953e+01, 2.531525e+01, 2.864568e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.496827e+00, -1.946045e+01, 4.763561e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.252764e+00, -1.806335e+01, 3.127723e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-6.600843e+00, -1.912336e+01, 2.237851e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-7.612621e+00, -1.827777e+01, 1.187948e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
1.053128e+01, 2.244426e+01, 7.976625e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.566265e+00, -1.807987e+01, 5.313035e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.176374e+01, -1.839703e+01, -4.122552e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-8.010954e+00, -1.205532e+01, -6.098546e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.616077e+00, -2.045416e+01, -5.233344e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.344063e+00, -1.838743e+01, 4.264975e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.651757e+00, -9.059957e+00, -4.912194e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-2.350875e+00, -1.801750e+01, -4.328434e-01, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
1.635180e+01, 2.694598e+01, 6.753304e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.504572e+01, 2.556292e+01, 3.286729e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.345195e+01, 2.574603e+01, 3.605544e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.622363e+01, 2.621007e+01, 5.302806e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-7.523500e+00, -1.990511e+01, -3.232449e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.784808e+00, -1.930277e+01, 2.875224e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.416201e+00, -1.968991e+01, 1.588558e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.037207e+00, -1.991853e+01, 5.054462e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.856355e+00, -1.796647e+01, 3.949939e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.444367e+01, 2.799933e+01, 7.335781e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.819304e+00, -2.081125e+01, 1.254156e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.578979e+01, 2.597017e+01, 3.587774e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-5.210645e+00, -2.041823e+01, 1.800174e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.133585e+00, -2.013898e+01, -3.273672e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.151423e+00, -1.914409e+01, -7.439945e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.000545e+01, -2.002323e+01, 1.509803e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-9.550112e+00, -2.056211e+01, -2.704278e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
8.548584e+00, 2.346686e+01, 7.526666e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.784282e+00, -1.989441e+01, 3.437821e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-4.775613e+00, -1.897946e+01, 3.859978e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.780181e+01, 1.188781e+01, 1.972640e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.384207e+01, 2.354890e+01, 3.895931e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-1.364851e-01, -1.868746e+01, 1.538944e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.007582e+01, 2.294378e+01, 5.851914e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-6.144261e+00, -2.332752e+01, 1.753816e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.214255e+00, -1.899865e+01, 3.960957e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.627783e+01, 1.273179e+01, 1.849795e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-7.725118e+00, -1.969595e+01, 3.809328e+00, 1.500000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
1.519970e+01, 2.533825e+01, 3.322175e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-7.366782e+00, -1.973217e+01, 5.048866e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.665368e+00, -1.854978e+01, 5.088181e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.105421e+00, -1.937234e+01, 3.428735e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.217312e+00, -1.788205e+01, 3.324884e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.603553e+00, -1.867924e+01, 2.411792e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.153574e+01, -1.954009e+01, -1.099774e+01, 1.000000e+01, 1.280000e+02, 1.280000e+02, 0.000000e+00
-6.061251e+00, -1.992741e+01, 1.128792e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.828938e+00, -1.853239e+01, 3.232759e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.917037e+01, 2.767964e+01, 3.077868e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-3.292269e+00, -1.888328e+01, 3.711555e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.800439e+00, -1.996540e+01, 3.729328e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.895642e+00, -1.922404e+01, 3.639540e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.829087e-01, -1.852175e+01, 2.329562e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
4.991760e-01, -2.044763e+01, 5.537610e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-8.176730e+00, -1.961432e+01, 1.067076e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.573756e+01, 1.340903e+01, 1.990666e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.218267e+01, 2.510646e+01, 4.454838e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-2.280010e+00, -1.781755e+01, 2.816587e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.942011e+00, -1.957804e+01, 3.650922e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.892073e+00, -1.872891e+01, 4.625881e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.940851e+00, -1.989274e+01, -1.974988e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.457444e+01, -9.398940e+00, 3.641085e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
2.000973e+01, -5.279341e+00, 4.051913e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
2.016109e+01, -7.810848e+00, 2.863863e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-2.897081e+00, -1.677190e+01, 1.208646e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-5.208643e+00, -1.897963e+01, 4.961256e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-7.181389e+00, -1.989638e+01, 6.107017e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.239334e+01, -1.953916e+00, 3.165089e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.990771e+01, -6.027301e+00, 3.716838e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-5.044232e+00, -1.999696e+01, 2.865669e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.209080e+00, -2.510805e+01, 2.592763e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.984035e+00, 3.991485e+00, 1.289950e+01, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
1.550317e+00, -2.634555e+01, 2.438094e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.528728e-01, -1.932470e+01, 3.597666e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.803408e+00, -2.051668e+01, 9.806741e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
1.675633e+01, 2.549764e+01, 3.525474e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.347944e+01, 2.619446e+01, 5.581868e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-4.489202e+00, -2.005291e+01, 1.129385e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
2.571738e+01, 1.406714e+01, 1.680841e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.369492e+01, 2.568620e+01, 3.951356e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-1.584934e+00, -1.715843e+01, 4.099679e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.117596e+00, -1.919126e+01, 4.883989e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.740402e+01, 2.660875e+01, 3.360787e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-6.612244e+00, -1.852331e+01, 8.585506e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.060077e+00, -6.956879e+00, 1.562200e+01, 1.200000e+01, 0.000000e+00, 1.280000e+02, 1.280000e+02
-8.215635e+00, -2.125719e+01, 1.466042e+00, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
1.979786e+01, -3.440768e+00, 2.855168e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.615989e+01, 2.629152e+01, 3.841146e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.765752e+00, -1.843092e+01, -5.962324e-01, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-9.081362e+00, -1.963214e+01, -3.803198e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-6.037367e+00, -2.204926e+01, 4.011158e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-5.677707e+00, -1.973366e+01, 5.938882e-01, 1.100000e+01, 1.280000e+02, 0.000000e+00, 1.280000e+02
-9.781565e+00, -1.979915e+01, -3.447345e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-4.563309e+00, -2.118158e+01, 7.901760e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.729200e+01, 2.516427e+01, 3.127913e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.318737e+01, 2.476309e+01, 3.547284e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.579636e+01, 2.455263e+01, 3.219021e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-1.578847e+00, -1.792698e+01, 1.360357e+00, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-6.353544e+00, -1.691647e+01, 2.532606e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.169948e+00, -1.925856e+01, 4.061208e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.685170e+00, -1.973800e+01, 1.090883e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.020638e+00, -1.794049e+01, 3.383238e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.751169e+00, -1.966969e+01, 1.093850e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.116454e+00, -1.913736e+01, 2.606186e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.024970e+00, -1.952947e+01, 1.479974e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-4.489614e+00, -1.877748e+01, 3.195507e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.580817e+01, 2.711748e+01, 4.864388e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-4.814087e+00, -1.990421e+01, 1.785711e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
7.573116e+00, -2.979670e+01, 1.917575e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-4.124988e+00, 3.695873e+01, 4.328017e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-5.916443e+00, -1.954039e+01, -4.738260e-02, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-6.189768e+00, -1.846858e+01, -3.936496e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
1.480047e+01, 2.004813e+01, 9.341341e+00, 1.200000e+01, 0.000000e+00, 1.280000e+02, 1.280000e+02
8.848730e+00, 2.187993e+01, 6.071671e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-7.199262e+00, -1.894623e+01, 6.167410e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-8.432606e+00, -1.845801e+01, 1.761223e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.707660e+00, -2.010793e+01, 1.267925e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-2.419716e+00, -1.770299e+01, 1.720451e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.232470e+00, -1.714882e+01, 2.291021e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.233275e+00, -1.946897e+01, -2.494925e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.956987e+00, -2.158890e+01, 6.528680e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.666006e+00, -1.843807e+01, 1.343031e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-5.783437e+00, -1.814454e+01, 1.274178e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.448144e+00, -1.817808e+01, -2.472811e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-6.728670e+00, 3.688660e+01, 3.542281e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-4.609587e+00, -1.863955e+01, 3.443489e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.623695e+01, 2.718341e+01, 4.737070e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-3.707415e+00, -1.969219e+01, 1.996608e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
5.910413e+00, 2.162410e+01, 7.019011e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.196722e+00, -2.121277e+01, 7.660980e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.336693e+00, -2.028095e+01, 2.486756e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.168237e+01, 2.032250e+01, 5.518009e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-2.518002e+00, -1.766707e+01, 4.078514e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.159976e+00, -2.063803e+01, 5.285411e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.527716e+01, 2.560318e+01, 3.941954e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.389018e+00, -1.872582e+01, 1.583304e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-3.464658e+00, -1.826929e+01, 1.564178e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
